areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E92000001,England,nation,2021-10-06,20_24,884,5427,156.3
E92000001,England,nation,2021-10-06,25_29,1195,7000,185.6
E92000001,England,nation,2021-10-06,30_34,1637,9644,252.2
E92000001,England,nation,2021-10-06,35_39,1931,11958,319.9
E92000001,England,nation,2021-10-06,40_44,2649,15888,457.0
E92000001,England,nation,2021-10-06,45_49,2397,14809,407.0
E92000001,England,nation,2021-10-06,50_54,1959,12060,311.2
E92000001,England,nation,2021-10-06,55_59,1390,8363,222.3
E92000001,England,nation,2021-10-06,60+,3343,19328,141.5
E92000001,England,nation,2021-10-06,60_64,1051,6005,187.8
E92000001,England,nation,2021-10-06,65_69,690,4209,151.2
E92000001,England,nation,2021-10-06,70_74,693,3790,134.7
E92000001,England,nation,2021-10-06,75_79,384,2467,122.7
E92000001,England,nation,2021-10-06,80_84,266,1418,97.8
E92000001,England,nation,2021-10-06,85_89,160,851,96.1
E92000001,England,nation,2021-10-06,90+,99,588,112.8
E92000001,England,nation,2021-10-06,unassigned,10,50,
E92000001,England,nation,2021-10-05,00_04,678,4004,123.6
E92000001,England,nation,2021-10-05,00_59,28379,174952,407.9
E92000001,England,nation,2021-10-05,05_09,3124,17772,502.1
E92000001,England,nation,2021-10-05,10_14,7852,49673,1445.8
E92000001,England,nation,2021-10-05,15_19,3200,20103,645.2
E92000001,England,nation,2021-10-05,20_24,869,5416,156.0
E92000001,England,nation,2021-10-05,25_29,1157,6905,183.1
E92000001,England,nation,2021-10-05,30_34,1520,9374,245.1
E92000001,England,nation,2021-10-05,35_39,1907,11798,315.6
E92000001,England,nation,2021-10-05,40_44,2526,15549,447.3
E92000001,England,nation,2021-10-05,45_49,2286,14473,397.8
E92000001,England,nation,2021-10-05,50_54,1928,11792,304.3
E92000001,England,nation,2021-10-05,55_59,1332,8093,215.1
E92000001,England,nation,2021-10-05,60+,3197,18485,135.3
E92000001,England,nation,2021-10-05,60_64,983,5702,178.4
E92000001,England,nation,2021-10-05,65_69,701,4094,147.0
E92000001,England,nation,2021-10-05,70_74,618,3567,126.8
E92000001,England,nation,2021-10-05,75_79,420,2408,119.8
E92000001,England,nation,2021-10-05,80_84,243,1363,94.1
E92000001,England,nation,2021-10-05,85_89,133,796,89.9
E92000001,England,nation,2021-10-05,90+,99,555,106.5
E92000001,England,nation,2021-10-05,unassigned,4,48,
E92000001,England,nation,2021-10-04,00_04,803,3950,121.9
E92000001,England,nation,2021-10-04,00_59,32425,173102,403.6
E92000001,England,nation,2021-10-04,05_09,3518,17416,492.1
E92000001,England,nation,2021-10-04,10_14,9566,49652,1445.2
E92000001,England,nation,2021-10-04,15_19,3746,19951,640.3
E92000001,England,nation,2021-10-04,20_24,900,5384,155.0
E92000001,England,nation,2021-10-04,25_29,1146,6800,180.3
E92000001,England,nation,2021-10-04,30_34,1757,9310,243.4
E92000001,England,nation,2021-10-04,35_39,2174,11666,312.1
E92000001,England,nation,2021-10-04,40_44,2699,15256,438.9
E92000001,England,nation,2021-10-04,45_49,2589,14245,391.5
E92000001,England,nation,2021-10-04,50_54,2091,11569,298.5
E92000001,England,nation,2021-10-04,55_59,1436,7903,210.1
E92000001,England,nation,2021-10-04,60+,3347,17775,130.1
E92000001,England,nation,2021-10-04,60_64,1068,5480,171.4
E92000001,England,nation,2021-10-04,65_69,752,3921,140.8
E92000001,England,nation,2021-10-04,70_74,626,3395,120.6
E92000001,England,nation,2021-10-04,75_79,390,2343,116.6
E92000001,England,nation,2021-10-04,80_84,246,1316,90.8
E92000001,England,nation,2021-10-04,85_89,153,796,89.9
E92000001,England,nation,2021-10-04,90+,112,524,100.6
E92000001,England,nation,2021-10-04,unassigned,12,51,
E92000001,England,nation,2021-10-03,00_04,469,3839,118.5
E92000001,England,nation,2021-10-03,00_59,24291,171779,400.5
E92000001,England,nation,2021-10-03,05_09,2212,17180,485.4
E92000001,England,nation,2021-10-03,10_14,7496,49824,1450.2
E92000001,England,nation,2021-10-03,15_19,3008,19925,639.5
E92000001,England,nation,2021-10-03,20_24,701,5365,154.5
E92000001,England,nation,2021-10-03,25_29,876,6787,180.0
E92000001,England,nation,2021-10-03,30_34,1134,9070,237.1
E92000001,England,nation,2021-10-03,35_39,1547,11498,307.6
E92000001,England,nation,2021-10-03,40_44,2120,15095,434.2
E92000001,England,nation,2021-10-03,45_49,1994,14061,386.4
E92000001,England,nation,2021-10-03,50_54,1686,11347,292.8
E92000001,England,nation,2021-10-03,55_59,1048,7788,207.0
E92000001,England,nation,2021-10-03,60+,2330,17222,126.1
E92000001,England,nation,2021-10-03,60_64,760,5276,165.0
E92000001,England,nation,2021-10-03,65_69,498,3788,136.0
E92000001,England,nation,2021-10-03,70_74,453,3248,115.4
E92000001,England,nation,2021-10-03,75_79,305,2316,115.2
E92000001,England,nation,2021-10-03,80_84,170,1283,88.5
E92000001,England,nation,2021-10-03,85_89,90,792,89.5
E92000001,England,nation,2021-10-03,90+,54,519,99.6
E92000001,England,nation,2021-10-03,unassigned,5,45,
E92000001,England,nation,2021-10-02,00_04,441,3896,120.3
E92000001,England,nation,2021-10-02,00_59,19340,171588,400.1
E92000001,England,nation,2021-10-02,05_09,2015,17255,487.5
E92000001,England,nation,2021-10-02,10_14,5249,50265,1463.1
E92000001,England,nation,2021-10-02,15_19,2162,19847,637.0
E92000001,England,nation,2021-10-02,20_24,616,5334,153.6
E92000001,England,nation,2021-10-02,25_29,712,6723,178.3
E92000001,England,nation,2021-10-02,30_34,1028,9023,235.9
E92000001,England,nation,2021-10-02,35_39,1312,11411,305.3
E92000001,England,nation,2021-10-02,40_44,1800,15028,432.3
E92000001,England,nation,2021-10-02,45_49,1677,13900,382.0
E92000001,England,nation,2021-10-02,50_54,1361,11154,287.8
E92000001,England,nation,2021-10-02,55_59,967,7752,206.1
E92000001,England,nation,2021-10-02,60+,2095,17056,124.9
E92000001,England,nation,2021-10-02,60_64,642,5231,163.6
E92000001,England,nation,2021-10-02,65_69,448,3773,135.5
E92000001,England,nation,2021-10-02,70_74,435,3198,113.6
E92000001,England,nation,2021-10-02,75_79,291,2261,112.5
E92000001,England,nation,2021-10-02,80_84,138,1279,88.3
E92000001,England,nation,2021-10-02,85_89,85,793,89.6
E92000001,England,nation,2021-10-02,90+,56,521,100.0
E92000001,England,nation,2021-10-02,unassigned,4,43,
E92000001,England,nation,2021-10-01,00_04,515,3972,122.6
E92000001,England,nation,2021-10-01,00_59,21112,172769,402.8
E92000001,England,nation,2021-10-01,05_09,2108,17499,494.4
E92000001,England,nation,2021-10-01,10_14,5535,51036,1485.5
E92000001,England,nation,2021-10-01,15_19,2413,19958,640.5
E92000001,England,nation,2021-10-01,20_24,668,5331,153.5
E92000001,England,nation,2021-10-01,25_29,908,6770,179.5
E92000001,England,nation,2021-10-01,30_34,1238,9001,235.3
E92000001,England,nation,2021-10-01,35_39,1479,11491,307.4
E92000001,England,nation,2021-10-01,40_44,1937,15072,433.6
E92000001,England,nation,2021-10-01,45_49,1818,13883,381.5
E92000001,England,nation,2021-10-01,50_54,1437,11042,284.9
E92000001,England,nation,2021-10-01,55_59,1056,7714,205.1
E92000001,England,nation,2021-10-01,60+,2549,17096,125.1
E92000001,England,nation,2021-10-01,60_64,707,5270,164.9
E92000001,England,nation,2021-10-01,65_69,570,3772,135.5
E92000001,England,nation,2021-10-01,70_74,515,3208,114.0
E92000001,England,nation,2021-10-01,75_79,348,2208,109.9
E92000001,England,nation,2021-10-01,80_84,173,1315,90.7
E92000001,England,nation,2021-10-01,85_89,130,801,90.5
E92000001,England,nation,2021-10-01,90+,106,522,100.2
E92000001,England,nation,2021-10-01,unassigned,7,40,
E92000001,England,nation,2021-09-30,00_04,503,4019,124.1
E92000001,England,nation,2021-09-30,00_59,23773,174458,406.8
E92000001,England,nation,2021-09-30,05_09,2318,17819,503.4
E92000001,England,nation,2021-09-30,10_14,6599,51966,1512.6
E92000001,England,nation,2021-09-30,15_19,2683,20055,643.6
E92000001,England,nation,2021-09-30,20_24,789,5402,155.6
E92000001,England,nation,2021-09-30,25_29,1006,6780,179.8
E92000001,England,nation,2021-09-30,30_34,1330,9037,236.3
E92000001,England,nation,2021-09-30,35_39,1608,11578,309.7
E92000001,England,nation,2021-09-30,40_44,2157,15240,438.4
E92000001,England,nation,2021-09-30,45_49,2048,13891,381.8
E92000001,England,nation,2021-09-30,50_54,1598,11029,284.6
E92000001,England,nation,2021-09-30,55_59,1134,7642,203.1
E92000001,England,nation,2021-09-30,60+,2467,16952,124.1
E92000001,England,nation,2021-09-30,60_64,794,5283,165.3
E92000001,England,nation,2021-09-30,65_69,550,3742,134.4
E92000001,England,nation,2021-09-30,70_74,450,3142,111.7
E92000001,England,nation,2021-09-30,75_79,329,2172,108.1
E92000001,England,nation,2021-09-30,80_84,182,1334,92.1
E92000001,England,nation,2021-09-30,85_89,100,773,87.3
E92000001,England,nation,2021-09-30,90+,62,506,97.1
E92000001,England,nation,2021-09-30,unassigned,8,45,
E92000001,England,nation,2021-09-29,00_04,595,4134,127.6
E92000001,England,nation,2021-09-29,00_59,25632,175840,410.0
E92000001,England,nation,2021-09-29,05_09,2477,18285,516.6
E92000001,England,nation,2021-09-29,10_14,7376,52350,1523.8
E92000001,England,nation,2021-09-29,15_19,2891,20158,646.9
E92000001,England,nation,2021-09-29,20_24,873,5430,156.4
E92000001,England,nation,2021-09-29,25_29,1100,6808,180.5
E92000001,England,nation,2021-09-29,30_34,1367,9088,237.6
E92000001,England,nation,2021-09-29,35_39,1771,11686,312.6
E92000001,England,nation,2021-09-29,40_44,2310,15294,440.0
E92000001,England,nation,2021-09-29,45_49,2061,13893,381.8
E92000001,England,nation,2021-09-29,50_54,1691,11086,286.1
E92000001,England,nation,2021-09-29,55_59,1120,7628,202.8
E92000001,England,nation,2021-09-29,60+,2500,17035,124.7
E92000001,England,nation,2021-09-29,60_64,748,5260,164.5
E92000001,England,nation,2021-09-29,65_69,575,3756,134.9
E92000001,England,nation,2021-09-29,70_74,470,3220,114.4
E92000001,England,nation,2021-09-29,75_79,325,2170,108.0
E92000001,England,nation,2021-09-29,80_84,211,1333,92.0
E92000001,England,nation,2021-09-29,85_89,105,778,87.9
E92000001,England,nation,2021-09-29,90+,66,518,99.4
E92000001,England,nation,2021-09-29,unassigned,8,47,
E92000001,England,nation,2021-09-28,00_04,624,4111,126.9
E92000001,England,nation,2021-09-28,00_59,26529,175938,410.2
E92000001,England,nation,2021-09-28,05_09,2768,18702,528.4
E92000001,England,nation,2021-09-28,10_14,7831,52393,1525.0
E92000001,England,nation,2021-09-28,15_19,3048,20166,647.2
E92000001,England,nation,2021-09-28,20_24,837,5400,155.5
E92000001,England,nation,2021-09-28,25_29,1052,6766,179.4
E92000001,England,nation,2021-09-28,30_34,1456,9158,239.4
E92000001,England,nation,2021-09-28,35_39,1775,11648,311.6
E92000001,England,nation,2021-09-28,40_44,2233,15232,438.2
E92000001,England,nation,2021-09-28,45_49,2058,13848,380.6
E92000001,England,nation,2021-09-28,50_54,1705,10909,281.5
E92000001,England,nation,2021-09-28,55_59,1142,7605,202.2
E92000001,England,nation,2021-09-28,60+,2487,16981,124.3
E92000001,England,nation,2021-09-28,60_64,761,5280,165.2
E92000001,England,nation,2021-09-28,65_69,528,3758,135.0
E92000001,England,nation,2021-09-28,70_74,446,3189,113.3
E92000001,England,nation,2021-09-28,75_79,355,2145,106.7
E92000001,England,nation,2021-09-28,80_84,196,1294,89.3
E92000001,England,nation,2021-09-28,85_89,133,798,90.1
E92000001,England,nation,2021-09-28,90+,68,517,99.2
E92000001,England,nation,2021-09-28,unassigned,7,48,
E92000001,England,nation,2021-09-27,00_04,692,4204,129.8
E92000001,England,nation,2021-09-27,00_59,31102,176935,412.5
E92000001,England,nation,2021-09-27,05_09,3282,19352,546.8
E92000001,England,nation,2021-09-27,10_14,9738,52942,1541.0
E92000001,England,nation,2021-09-27,15_19,3720,20310,651.8
E92000001,England,nation,2021-09-27,20_24,881,5444,156.8
E92000001,England,nation,2021-09-27,25_29,1133,6717,178.1
E92000001,England,nation,2021-09-27,30_34,1517,9161,239.5
E92000001,England,nation,2021-09-27,35_39,2006,11604,310.4
E92000001,England,nation,2021-09-27,40_44,2538,15162,436.2
E92000001,England,nation,2021-09-27,45_49,2405,13769,378.4
E92000001,England,nation,2021-09-27,50_54,1869,10699,276.1
E92000001,England,nation,2021-09-27,55_59,1321,7571,201.3
E92000001,England,nation,2021-09-27,60+,2794,16909,123.8
E92000001,England,nation,2021-09-27,60_64,864,5219,163.3
E92000001,England,nation,2021-09-27,65_69,619,3806,136.7
E92000001,England,nation,2021-09-27,70_74,479,3202,113.8
E92000001,England,nation,2021-09-27,75_79,363,2091,104.0
E92000001,England,nation,2021-09-27,80_84,213,1275,88.0
E92000001,England,nation,2021-09-27,85_89,149,790,89.2
E92000001,England,nation,2021-09-27,90+,107,526,100.9
E92000001,England,nation,2021-09-27,unassigned,6,51,
E92000001,England,nation,2021-09-26,00_04,526,4205,129.8
E92000001,England,nation,2021-09-26,00_59,24100,174718,407.4
E92000001,England,nation,2021-09-26,05_09,2287,19684,556.1
E92000001,England,nation,2021-09-26,10_14,7937,52237,1520.5
E92000001,England,nation,2021-09-26,15_19,2930,19895,638.5
E92000001,England,nation,2021-09-26,20_24,670,5460,157.2
E92000001,England,nation,2021-09-26,25_29,812,6759,179.2
E92000001,England,nation,2021-09-26,30_34,1087,9112,238.2
E92000001,England,nation,2021-09-26,35_39,1460,11376,304.3
E92000001,England,nation,2021-09-26,40_44,2053,14835,426.7
E92000001,England,nation,2021-09-26,45_49,1833,13377,367.6
E92000001,England,nation,2021-09-26,50_54,1493,10387,268.0
E92000001,England,nation,2021-09-26,55_59,1012,7391,196.5
E92000001,England,nation,2021-09-26,60+,2164,16681,122.1
E92000001,England,nation,2021-09-26,60_64,715,5170,161.7
E92000001,England,nation,2021-09-26,65_69,483,3770,135.4
E92000001,England,nation,2021-09-26,70_74,403,3165,112.5
E92000001,England,nation,2021-09-26,75_79,250,2036,101.3
E92000001,England,nation,2021-09-26,80_84,166,1275,88.0
E92000001,England,nation,2021-09-26,85_89,91,753,85.1
E92000001,England,nation,2021-09-26,90+,56,512,98.3
E92000001,England,nation,2021-09-26,unassigned,3,50,
E92000001,England,nation,2021-09-25,00_04,517,4228,130.5
E92000001,England,nation,2021-09-25,00_59,20521,172859,403.0
E92000001,England,nation,2021-09-25,05_09,2259,19972,564.3
E92000001,England,nation,2021-09-25,10_14,6020,51622,1502.6
E92000001,England,nation,2021-09-25,15_19,2273,19582,628.5
E92000001,England,nation,2021-09-25,20_24,613,5460,157.2
E92000001,England,nation,2021-09-25,25_29,759,6757,179.2
E92000001,England,nation,2021-09-25,30_34,1006,9131,238.7
E92000001,England,nation,2021-09-25,35_39,1392,11258,301.2
E92000001,England,nation,2021-09-25,40_44,1844,14423,414.9
E92000001,England,nation,2021-09-25,45_49,1660,13031,358.1
E92000001,England,nation,2021-09-25,50_54,1249,10130,261.4
E92000001,England,nation,2021-09-25,55_59,929,7265,193.1
E92000001,England,nation,2021-09-25,60+,2135,16530,121.0
E92000001,England,nation,2021-09-25,60_64,681,5105,159.7
E92000001,England,nation,2021-09-25,65_69,447,3714,133.4
E92000001,England,nation,2021-09-25,70_74,445,3140,111.6
E92000001,England,nation,2021-09-25,75_79,238,2040,101.5
E92000001,England,nation,2021-09-25,80_84,174,1262,87.1
E92000001,England,nation,2021-09-25,85_89,93,752,84.9
E92000001,England,nation,2021-09-25,90+,57,517,99.2
E92000001,England,nation,2021-09-25,unassigned,1,57,
E92000001,England,nation,2021-09-24,00_04,562,4223,130.4
E92000001,England,nation,2021-09-24,00_59,22801,170929,398.5
E92000001,England,nation,2021-09-24,05_09,2428,20091,567.6
E92000001,England,nation,2021-09-24,10_14,6465,50766,1477.7
E92000001,England,nation,2021-09-24,15_19,2510,19319,620.0
E92000001,England,nation,2021-09-24,20_24,739,5512,158.7
E92000001,England,nation,2021-09-24,25_29,918,6853,181.7
E92000001,England,nation,2021-09-24,30_34,1274,9151,239.3
E92000001,England,nation,2021-09-24,35_39,1566,11093,296.7
E92000001,England,nation,2021-09-24,40_44,2105,14075,404.9
E92000001,England,nation,2021-09-24,45_49,1826,12640,347.4
E92000001,England,nation,2021-09-24,50_54,1424,10006,258.2
E92000001,England,nation,2021-09-24,55_59,984,7200,191.4
E92000001,England,nation,2021-09-24,60+,2405,16325,119.5
E92000001,England,nation,2021-09-24,60_64,720,5015,156.9
E92000001,England,nation,2021-09-24,65_69,540,3703,133.0
E92000001,England,nation,2021-09-24,70_74,449,3054,108.5
E92000001,England,nation,2021-09-24,75_79,312,2045,101.7
E92000001,England,nation,2021-09-24,80_84,192,1233,85.1
E92000001,England,nation,2021-09-24,85_89,102,763,86.2
E92000001,England,nation,2021-09-24,90+,90,512,98.3
E92000001,England,nation,2021-09-24,unassigned,12,57,
E92000001,England,nation,2021-09-23,00_04,618,4283,132.2
E92000001,England,nation,2021-09-23,00_59,25155,167706,391.0
E92000001,England,nation,2021-09-23,05_09,2784,20150,569.3
E92000001,England,nation,2021-09-23,10_14,6983,49089,1428.8
E92000001,England,nation,2021-09-23,15_19,2786,18873,605.7
E92000001,England,nation,2021-09-23,20_24,817,5603,161.4
E92000001,England,nation,2021-09-23,25_29,1034,6913,183.3
E92000001,England,nation,2021-09-23,30_34,1381,9044,236.5
E92000001,England,nation,2021-09-23,35_39,1716,10926,292.3
E92000001,England,nation,2021-09-23,40_44,2211,13645,392.5
E92000001,England,nation,2021-09-23,45_49,2050,12301,338.1
E92000001,England,nation,2021-09-23,50_54,1655,9761,251.9
E92000001,England,nation,2021-09-23,55_59,1120,7118,189.2
E92000001,England,nation,2021-09-23,60+,2550,16246,118.9
E92000001,England,nation,2021-09-23,60_64,771,5023,157.1
E92000001,England,nation,2021-09-23,65_69,564,3662,131.5
E92000001,England,nation,2021-09-23,70_74,528,3048,108.3
E92000001,England,nation,2021-09-23,75_79,327,2044,101.7
E92000001,England,nation,2021-09-23,80_84,181,1213,83.7
E92000001,England,nation,2021-09-23,85_89,105,773,87.3
E92000001,England,nation,2021-09-23,90+,74,483,92.7
E92000001,England,nation,2021-09-23,unassigned,10,56,
E92000001,England,nation,2021-09-22,00_04,572,4269,131.8
E92000001,England,nation,2021-09-22,00_59,25730,162019,377.8
E92000001,England,nation,2021-09-22,05_09,2894,19803,559.5
E92000001,England,nation,2021-09-22,10_14,7419,46454,1352.1
E92000001,England,nation,2021-09-22,15_19,2899,18144,582.3
E92000001,England,nation,2021-09-22,20_24,843,5667,163.2
E92000001,England,nation,2021-09-22,25_29,1058,6985,185.2
E92000001,England,nation,2021-09-22,30_34,1437,8986,234.9
E92000001,England,nation,2021-09-22,35_39,1733,10672,285.5
E92000001,England,nation,2021-09-22,40_44,2248,13119,377.4
E92000001,England,nation,2021-09-22,45_49,2016,11578,318.2
E92000001,England,nation,2021-09-22,50_54,1514,9346,241.2
E92000001,England,nation,2021-09-22,55_59,1097,6996,186.0
E92000001,England,nation,2021-09-22,60+,2446,15957,116.8
E92000001,England,nation,2021-09-22,60_64,768,4940,154.5
E92000001,England,nation,2021-09-22,65_69,577,3610,129.7
E92000001,England,nation,2021-09-22,70_74,439,2917,103.7
E92000001,England,nation,2021-09-22,75_79,300,2033,101.1
E92000001,England,nation,2021-09-22,80_84,172,1206,83.2
E92000001,England,nation,2021-09-22,85_89,125,782,88.3
E92000001,England,nation,2021-09-22,90+,65,469,90.0
E92000001,England,nation,2021-09-22,unassigned,9,51,
E92000001,England,nation,2021-09-21,00_04,717,4262,131.6
E92000001,England,nation,2021-09-21,00_59,27526,155966,363.6
E92000001,England,nation,2021-09-21,05_09,3418,19312,545.6
E92000001,England,nation,2021-09-21,10_14,8380,43407,1263.5
E92000001,England,nation,2021-09-21,15_19,3192,17341,556.5
E92000001,England,nation,2021-09-21,20_24,881,5803,167.1
E92000001,England,nation,2021-09-21,25_29,1003,7024,186.2
E92000001,England,nation,2021-09-21,30_34,1459,8842,231.2
E92000001,England,nation,2021-09-21,35_39,1731,10365,277.3
E92000001,England,nation,2021-09-21,40_44,2163,12594,362.3
E92000001,England,nation,2021-09-21,45_49,1979,11006,302.5
E92000001,England,nation,2021-09-21,50_54,1495,9109,235.0
E92000001,England,nation,2021-09-21,55_59,1108,6901,183.5
E92000001,England,nation,2021-09-21,60+,2415,15778,115.5
E92000001,England,nation,2021-09-21,60_64,700,4860,152.0
E92000001,England,nation,2021-09-21,65_69,576,3524,126.6
E92000001,England,nation,2021-09-21,70_74,459,2917,103.7
E92000001,England,nation,2021-09-21,75_79,301,2007,99.9
E92000001,England,nation,2021-09-21,80_84,177,1224,84.5
E92000001,England,nation,2021-09-21,85_89,125,775,87.5
E92000001,England,nation,2021-09-21,90+,77,471,90.4
E92000001,England,nation,2021-09-21,unassigned,10,53,
E92000001,England,nation,2021-09-20,00_04,693,4175,128.9
E92000001,England,nation,2021-09-20,00_59,28885,148220,345.6
E92000001,England,nation,2021-09-20,05_09,3614,18402,519.9
E92000001,England,nation,2021-09-20,10_14,9033,39471,1148.9
E92000001,England,nation,2021-09-20,15_19,3305,16301,523.2
E92000001,England,nation,2021-09-20,20_24,897,5926,170.7
E92000001,England,nation,2021-09-20,25_29,1175,7198,190.9
E92000001,England,nation,2021-09-20,30_34,1468,8712,227.8
E92000001,England,nation,2021-09-20,35_39,1778,10048,268.8
E92000001,England,nation,2021-09-20,40_44,2211,12046,346.5
E92000001,England,nation,2021-09-20,45_49,2013,10360,284.7
E92000001,England,nation,2021-09-20,50_54,1557,8817,227.5
E92000001,England,nation,2021-09-20,55_59,1141,6764,179.8
E92000001,England,nation,2021-09-20,60+,2566,15714,115.0
E92000001,England,nation,2021-09-20,60_64,815,4838,151.3
E92000001,England,nation,2021-09-20,65_69,583,3502,125.8
E92000001,England,nation,2021-09-20,70_74,442,2889,102.7
E92000001,England,nation,2021-09-20,75_79,308,2024,100.7
E92000001,England,nation,2021-09-20,80_84,213,1237,85.4
E92000001,England,nation,2021-09-20,85_89,112,765,86.4
E92000001,England,nation,2021-09-20,90+,93,459,88.1
E92000001,England,nation,2021-09-20,unassigned,5,56,
E92000001,England,nation,2021-09-19,00_04,549,4212,130.0
E92000001,England,nation,2021-09-19,00_59,22241,141245,329.3
E92000001,England,nation,2021-09-19,05_09,2575,17579,496.7
E92000001,England,nation,2021-09-19,10_14,7322,35112,1022.0
E92000001,England,nation,2021-09-19,15_19,2617,15469,496.5
E92000001,England,nation,2021-09-19,20_24,670,6138,176.8
E92000001,England,nation,2021-09-19,25_29,810,7394,196.0
E92000001,England,nation,2021-09-19,30_34,1106,8715,227.9
E92000001,England,nation,2021-09-19,35_39,1342,9851,263.5
E92000001,England,nation,2021-09-19,40_44,1641,11561,332.6
E92000001,England,nation,2021-09-19,45_49,1487,9836,270.3
E92000001,England,nation,2021-09-19,50_54,1236,8648,223.2
E92000001,England,nation,2021-09-19,55_59,886,6730,178.9
E92000001,England,nation,2021-09-19,60+,2013,15869,116.2
E92000001,England,nation,2021-09-19,60_64,650,4835,151.2
E92000001,England,nation,2021-09-19,65_69,427,3508,126.0
E92000001,England,nation,2021-09-19,70_74,378,2980,105.9
E92000001,England,nation,2021-09-19,75_79,254,2067,102.8
E92000001,England,nation,2021-09-19,80_84,153,1235,85.2
E92000001,England,nation,2021-09-19,85_89,90,787,88.9
E92000001,England,nation,2021-09-19,90+,61,457,87.7
E92000001,England,nation,2021-09-19,unassigned,10,58,
E92000001,England,nation,2021-09-18,00_04,512,4137,127.7
E92000001,England,nation,2021-09-18,00_59,18591,134546,313.7
E92000001,England,nation,2021-09-18,05_09,2378,16752,473.3
E92000001,England,nation,2021-09-18,10_14,5164,31194,908.0
E92000001,England,nation,2021-09-18,15_19,2010,14699,471.7
E92000001,England,nation,2021-09-18,20_24,665,6262,180.3
E92000001,England,nation,2021-09-18,25_29,855,7523,199.5
E92000001,England,nation,2021-09-18,30_34,1026,8664,226.5
E92000001,England,nation,2021-09-18,35_39,1227,9552,255.5
E92000001,England,nation,2021-09-18,40_44,1496,11190,321.9
E92000001,England,nation,2021-09-18,45_49,1269,9418,258.8
E92000001,England,nation,2021-09-18,50_54,1125,8444,217.9
E92000001,England,nation,2021-09-18,55_59,864,6711,178.4
E92000001,England,nation,2021-09-18,60+,1930,15818,115.8
E92000001,England,nation,2021-09-18,60_64,591,4789,149.8
E92000001,England,nation,2021-09-18,65_69,436,3542,127.2
E92000001,England,nation,2021-09-18,70_74,359,2969,105.5
E92000001,England,nation,2021-09-18,75_79,243,2077,103.3
E92000001,England,nation,2021-09-18,80_84,145,1211,83.6
E92000001,England,nation,2021-09-18,85_89,104,785,88.7
E92000001,England,nation,2021-09-18,90+,52,445,85.4
E92000001,England,nation,2021-09-18,unassigned,1,55,
E92000001,England,nation,2021-09-17,00_04,622,4142,127.9
E92000001,England,nation,2021-09-17,00_59,19578,130408,304.1
E92000001,England,nation,2021-09-17,05_09,2487,16024,452.7
E92000001,England,nation,2021-09-17,10_14,4788,28446,828.0
E92000001,England,nation,2021-09-17,15_19,2064,14326,459.8
E92000001,England,nation,2021-09-17,20_24,830,6414,184.7
E92000001,England,nation,2021-09-17,25_29,978,7606,201.7
E92000001,England,nation,2021-09-17,30_34,1167,8860,231.7
E92000001,England,nation,2021-09-17,35_39,1399,9442,252.6
E92000001,England,nation,2021-09-17,40_44,1675,10889,313.2
E92000001,England,nation,2021-09-17,45_49,1487,9237,253.9
E92000001,England,nation,2021-09-17,50_54,1179,8375,216.1
E92000001,England,nation,2021-09-17,55_59,902,6647,176.7
E92000001,England,nation,2021-09-17,60+,2326,16032,117.4
E92000001,England,nation,2021-09-17,60_64,728,4839,151.4
E92000001,England,nation,2021-09-17,65_69,499,3558,127.8
E92000001,England,nation,2021-09-17,70_74,443,3027,107.6
E92000001,England,nation,2021-09-17,75_79,311,2113,105.1
E92000001,England,nation,2021-09-17,80_84,172,1242,85.7
E92000001,England,nation,2021-09-17,85_89,112,800,90.4
E92000001,England,nation,2021-09-17,90+,61,453,86.9
E92000001,England,nation,2021-09-17,unassigned,11,60,
E92000001,England,nation,2021-09-16,00_04,604,4086,126.1
E92000001,England,nation,2021-09-16,00_59,19468,128552,299.7
E92000001,England,nation,2021-09-16,05_09,2437,15323,432.9
E92000001,England,nation,2021-09-16,10_14,4348,26448,769.8
E92000001,England,nation,2021-09-16,15_19,2057,14247,457.2
E92000001,England,nation,2021-09-16,20_24,881,6817,196.3
E92000001,England,nation,2021-09-16,25_29,1106,7942,210.6
E92000001,England,nation,2021-09-16,30_34,1323,9079,237.4
E92000001,England,nation,2021-09-16,35_39,1462,9403,251.5
E92000001,England,nation,2021-09-16,40_44,1685,10758,309.5
E92000001,England,nation,2021-09-16,45_49,1327,9070,249.3
E92000001,England,nation,2021-09-16,50_54,1240,8518,219.8
E92000001,England,nation,2021-09-16,55_59,998,6861,182.4
E92000001,England,nation,2021-09-16,60+,2261,16503,120.8
E92000001,England,nation,2021-09-16,60_64,688,4937,154.4
E92000001,England,nation,2021-09-16,65_69,512,3651,131.1
E92000001,England,nation,2021-09-16,70_74,397,3140,111.6
E92000001,England,nation,2021-09-16,75_79,316,2183,108.6
E92000001,England,nation,2021-09-16,80_84,174,1300,89.7
E92000001,England,nation,2021-09-16,85_89,114,824,93.1
E92000001,England,nation,2021-09-16,90+,60,468,89.8
E92000001,England,nation,2021-09-16,unassigned,5,60,
E92000001,England,nation,2021-09-15,00_04,565,4090,126.3
E92000001,England,nation,2021-09-15,00_59,19677,129742,302.5
E92000001,England,nation,2021-09-15,05_09,2403,14753,416.8
E92000001,England,nation,2021-09-15,10_14,4372,25166,732.5
E92000001,England,nation,2021-09-15,15_19,2096,14546,466.8
